57,1,404,0,GET /apache-default/phpmyadmin/scripts/setup.php HTTP/1.1
43,1,404,0,GET /phpMyAdmin/_scripts/setup.php HTTP/1.1
55,1,404,0,HEAD http://180.179.213.41:80/db/phpMyAdmin-3/ HTTP/1.1
37,1,404,0,GET /p/m/a/scripts/setup.php HTTP/1.1
180,1,400,0,\x16\x03\x01\x01\x22\x01\x00\x01\x1E\x03\x03\xD8jW\xF2?\x8C\xD8\xED\xCD\xCD\xC7\xED\x18\xFDu\x05k\xF4GI\xC7Nk\xB9\xDA\xB8\xFC\xDB\xBEXE]\x00\x00\x88\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/Pru33qjShpZSmG3z6VYwnRJtnKITppOI_IvcXXDNrsc.woff2 HTTP/1.1
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/Fcx7Wwv8OzT71A3E1XOAjvesZW2xOQ-xsNqO47m55DA.woff2 HTTP/1.1
18,1,404,0,GET /barc HTTP/1.1
59,1,200,0,GET /barc/tv/images/chart_images/downloadImage.png HTTP/1.1
21,1,404,0,GET /phones/ HTTP/1.1
43,1,200,0,GET /barc/tv.old/chart/chart_a.css HTTP/1.1
39,1,404,1,GET //sqladm/scripts/setup.php HTTP/1.1
37,1,404,0,GET /webdb/scripts/setup.php HTTP/1.1
27,1,404,0,POST /login.action HTTP/1.1
60,2,400,0,\x03\x00\x00+&\xE0\x00\x00\x00\x00\x00Cookie: mstshash=hello
54,1,404,0,HEAD http://180.179.213.41:80/db/phpMyAdmin3/ HTTP/1.1
47,1,404,0,HEAD http://180.179.213.41:80/PMA2013/ HTTP/1.1
38,1,404,0,GET /phpMyadmin_bak/index.php HTTP/1.1
54,1,404,1,HEAD http://180.179.213.41:80/sql/phpMyAdmin/ HTTP/1.1
48,1,200,0,GET /barc/tv.20180213/css/dashboard.css HTTP/1.1
40,1,404,0,HEAD /myadmin/scripts/setup.php HTTP/1.0
49,1,404,1,HEAD http://180.179.213.41:80/sql/webdb/ HTTP/1.1
32,1,404,0,HEAD /scripts/setup.php HTTP/1.0
56,1,404,1,HEAD http://180.179.213.41:80/mysql/sqlmanager/ HTTP/1.1
51,1,404,0,HEAD http://180.179.213.41:80/db/webadmin/ HTTP/1.1
48,1,404,0,GET /database/scripts/scripts/setup.php HTTP/1.1
33,1,404,0,GET /admin/pma/index.php HTTP/1.1
40,1,404,0,GET //MyAdmin/scripts/setup.php HTTP/1.1
23,1,301,0,GET /barc/vizi HTTP/1.1
22,1,404,0,GET /cgi-bin/ HTTP/1.1
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/RxZJdnzeo3R5zSexge8UUVtXRa8TVwTICgirnJhmVJw.woff2 HTTP/1.1
15,1,400,0,GET /x HTTP/1.1
43,1,404,0,GET /phpMyAdmin_/scripts/setup.php HTTP/1.1
41,1,200,0,GET /barc/vizi/core/css/vizi.css HTTP/1.1
33,1,200,0,GET /barc/tv/js/bHome.js HTTP/1.1
50,1,404,0,HEAD http://180.179.213.41:80/phpmanager/ HTTP/1.1
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/NYDWBdD4gIq26G5XYbHsFBJtnKITppOI_IvcXXDNrsc.woff2 HTTP/1.1
31,1,400,0,CONNECT 180.179.213.41 HTTP/1.1
42,1,404,1,GET /mysqladmin/scripts/setup.php HTTP/1.1
47,1,404,0,HEAD http://180.179.213.41:80/MyAdmin/ HTTP/1.1
21,1,404,0,GET /backup/ HTTP/1.1
119,2,400,0,\x16\x03\x01\x00H\x01\x00\x00D\x03\x01Z\x94\x9D\x9C\x95[1>o\x98\x10\x00\xA0\xDBy\xC4\xDE\xCF7\xAF&\xBC\x0Fw\xC9\xAC\xE9
64,1,404,0,HEAD http://180.179.213.41:80/administrator/phpmyadmin/ HTTP/1.1
25,1,404,0,GET /sitemap.xml HTTP/1.1
43,1,404,0,GET /phpMyAdmin/scripts/setup1.php HTTP/1.1
39,1,404,0,GET /myAdmin/scripts/setup.php HTTP/1.1
27,1,404,0,GET /pma/index.php HTTP/1.1
34,1,404,0,GET /wp-admin/install.php HTTP/1.1
19,1,405,0,PROPFIND / HTTP/1.1
24,1,404,0,GET /winbox.png HTTP/1.1
31,1,404,0,GET /scripts/setup.php HTTP/1.0
31,1,404,0,GET /scripts/setup.php HTTP/1.1
43,1,404,0,GET /phpmyadmin2/scripts/setup.php HTTP/1.1
341,2,400,0,Gh0st\xAD\x00\x00\x00\xE0\x00\x00\x00x\x9CKS``\x98\xC3\xC0\xC0\xC7K\x80B\xF6\xD4V\x9E\xB3A\xA3 \x96|&x0\xC8\xDC\x19%\xDA\x5C\x8B\x1B\xA6H\x15\xA29\xE8M~\xBF9\x98\xB5\xCD\xC2O\x9D\xF2@\x80\xAF\xC2$\x95e\x970\x10\x89~\xB8\xD5\xCA5\xCE\xB1\xEE\xDAI\xC7\x02*\xCF\xCF\xEE\xB1\x17XP\x9E\xE7x\xDC`\xD1\xE7\xA5\x22?\xC3\xE3o\x89\x946=\xE4\x1F(=\x1Db
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/mbmhprMH69Zi6eEPBYVFhRJtnKITppOI_IvcXXDNrsc.woff2 HTTP/1.1
51,1,404,0,HEAD http://180.179.213.41:80/phpmyadmin2/ HTTP/1.1
54,1,404,1,HEAD http://180.179.213.41:80/admin/sqladmin/ HTTP/1.1
38,1,404,0,GET /www/phpMyAdmin/index.php HTTP/1.1
51,1,404,1,HEAD http://180.179.213.41:80/mysql-admin/ HTTP/1.1
47,1,404,0,HEAD http://180.179.213.41:80/pma2014/ HTTP/1.1
38,1,200,0,GET /barc/tv/images/chart.png HTTP/1.1
54,1,200,0,GET /barc/vizi/core/css/fonts/vizi.ttf?cd28wr HTTP/1.1
42,1,404,0,GET /phpmyadmin/scripts/setup.php HTTP/1.1
42,1,404,0,GET /phpmyadmin/scripts/setup.php HTTP/1.0
55,1,404,1,HEAD http://180.179.213.41:80/sql/phpMyAdmin2/ HTTP/1.1
49,1,404,1,HEAD http://180.179.213.41:80/mysql/web/ HTTP/1.1
44,1,404,0,GET /claroline/phpMyAdmin/index.php HTTP/1.1
43,1,404,0,GET /_PHPMYADMIN/scripts/setup.php HTTP/1.1
36,1,200,0,GET /barc/tv/css/mecbot.css HTTP/1.1
36,1,404,0,GET /blog/wp-config.php.bak HTTP/1.1
40,1,404,0,GET //myadmin/scripts/setup.php HTTP/1.1
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/97uahxiqZRoncBaCEI3aWxJtnKITppOI_IvcXXDNrsc.woff2 HTTP/1.1
40,1,404,0,GET /admin/phpMyAdmin/index.php HTTP/1.1
29,1,404,0,GET /admin/index.php HTTP/1.1
52,1,404,1,HEAD http://180.179.213.41:80/sql/webadmin/ HTTP/1.1
708,1,404,0,POST //%63%67%69%2D%62%69%6E/%70%68%70?%2D%64+%61%6C%6C%6F%77%5F%75%72%6C%5F%69%6E%63%6C%75%64%65%3D%6F%6E+%2D%64+%73%61%66%65%5F%6D%6F%64%65%3D%6F%66%66+%2D%64+%73%75%68%6F%73%69%6E%2E%73%69%6D%75%6C%61%74%69%6F%6E%3D%6F%6E+%2D%64+%64%69%73%61%62%6C%65%5F%66%75%6E%63%74%69%6F%6E%73%3D%22%22+%2D%64+%6F%70%65%6E%5F%62%61%73%65%64%69%72%3D%6E%6F%6E%65+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%64+%63%67%69%2E%66%6F%72%63%65%5F%72%65%64%69%72%65%63%74%3D%30+%2D%64+%63%67%69%2E%72%65%64%69%72%65%63%74%5F%73%74%61%74%75%73%5F%65%6E%76%3D%30+%2D%64+%61%75%74%6F%5F%70%72%65%70%65%6E%64%5F%66%69%6C%65%3D%70%68%70%3A%2F%2F%69%6E%70%75%74+%2D%6E HTTP/1.1
47,1,404,0,HEAD http://180.179.213.41:80/pma2018/ HTTP/1.1
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/2tsd397wLxj96qwHyNIkxPesZW2xOQ-xsNqO47m55DA.woff2 HTTP/1.1
35,1,200,0,GET /barc/tv/css/bHome.css HTTP/1.1
33,1,404,0,GET /admin/PMA/index.php HTTP/1.1
42,1,200,0,GET /barc/tv.old/chart/chart_a.js HTTP/1.1
34,1,404,0,GET /phpmyadmin/index.php HTTP/1.1
29,1,404,0,GET /cgi-bin/php-cgi HTTP/1.1
18,1,404,0,GET /vizi HTTP/1.1
42,1,404,0,GET /PHPMYADMIN/scripts/setup.php HTTP/1.1
99,1,200,0,GET /barc/vizi/core/css/fonts/roboto/v18/mnpfi9pxYH-Go5UiibESIltXRa8TVwTICgirnJhmVJw.woff2 HTTP/1.1
37,1,200,0,GET /barc/tv/images/area.png HTTP/1.1
28,1,404,0,GET /PMA2/index.php HTTP/1.1
25,1,404,0,GET /.ssh/id_rsa HTTP/1.1
29,1,404,0,GET /admin/setup.php HTTP/1.1
189,1,400,0,\x16\x03\x01\x01\x22\x01\x00\x01\x1E\x03\x03\xFC\xFDb\xFEt\xA5\x8C\x90\x90\x0B\xB4\xC2\x98\x06>\xEA'\x93\x22g\xC5\x92\xF2\xB5P/3\x0F\xF5\x98\x5CW\x00\x00\x88\xC00\xC0,\xC0(\xC0$\xC0\x14\xC0
50,1,404,0,HEAD http://180.179.213.41:80/phpmyAdmin/ HTTP/1.1
26,1,404,0,GET /cgi-bin/php4 HTTP/1.1
40,1,200,0,GET /barc/tv.20180213/js/app.js HTTP/1.1
50,1,404,0,GET /phpmyadmin/scripts/db_setup.init.php HTTP/1.1
289,1,400,0,\x16\x03\x01\x00\xF5\x01\x00\x00\xF1\x03\x03\xB2\xB8,\xD8\x08\xE7\xB5\x5C\x19\xCA\xD9\x9D\xA2\xDA\xE8\x17;\xFB\x88*\x9F\x83\xAE-\x94\x0C\x8A\xB6+\x1B\xFD)\x00\x00n\xC00\xC0,\xC02\xC0.\xC0/\xC0+\xC01\xC0-\x00\xA5\x00\xA3\x00\xA1\x00\x9F\x00\xA4\x00\xA2\x00\xA0\x00\x9E\xC0(\xC0$\xC0\x14\xC0
53,1,404,0,HEAD /resources/memberCss/img/body/ocean.jpg HTTP/1.1
